ue_cd,대학명,군,모집단위
142031022,상지대,다,미디어영상광고학과
142031023,상지대,다,중국문화산업학과
142031024,상지대,다,한국어문학과
142031025,상지대,다,공공행정학과
142031028,상지대,가,융합관광기획학과
142031029,상지대,다,도시계획부동산학과
142031030,상지대,가,항공서비스학과
142031033,상지대,다,경찰법학과
142031034,상지대,다,국가안보학부
142031036,상지대,다,유아교육학과
142032026,상지대,다,지능형로봇전공
142032028,상지대,나,간호학과
142032029,상지대,다,건설시스템공학과
142032031,상지대,나,물리치료학과
142032032,상지대,가,산림조경학부
142032033,상지대,가,생명과학과
142032036,상지대,다,반도체에너지공학과
142032038,상지대,나,임상병리학과
142032039,상지대,다,컴퓨터공학과
142032040,상지대,나,보건융합계열
142032042,상지대,다,정보통신소프트웨어전공
142032043,상지대,다,빅데이터사이언스학과
142032044,상지대,나,디지털헬스케어학과
142032045,상지대,다,한의예과(A형)
142032046,상지대,다,지구환경공학과
142032047,상지대,가,동물생명자원학부
142032048,상지대,가,스마트팜학과
142032049,상지대,나,작업치료학과
142032050,상지대,다,소방공학과
142032051,상지대,다,스마트자동차전공
142032053,상지대,다,전자보안공학부
142032054,상지대,다,인공지능융합공학부-인공지능전공
142033007,상지대,다,만화애니메이션학과
142033009,상지대,다,패션뷰티학부
142041003,연세대(미래),가,간호학과(인문)
142041007,연세대(미래),가,물리치료학과(인문)
142041011,연세대(미래),가,작업치료학과(인문)
142041012,연세대(미래),가,치위생학과(인문)
142042001,연세대(미래),나,의예과
142042010,연세대(미래),가,데이터사이언스학부
142042011,연세대(미래),가,소프트웨어학부
142042012,연세대(미래),가,디지털헬스케어학부
142042013,연세대(미래),가,간호학과(자연)
142042015,연세대(미래),가,물리치료학과(자연)
142042016,연세대(미래),가,방사선학과
142042020,연세대(미래),가,임상병리학과
142042022,연세대(미래),가,작업치료학과(자연)
142042023,연세대(미래),가,치위생학과(자연)
142044001,연세대(미래),나,자율융합계열
142051007,한라대,다,항공서비스학과
142051008,한라대,다,글로벌비즈니스학부
142051010,한라대,다,경찰행정학과
142051011,한라대,다,호텔관광경영학부
142051012,한라대,다,영상커뮤니케이션학부
142051015,한라대,다,사회복지학과
142052001,한라대,나,건축학과
142052002,한라대,나,스마트모빌리티공학부
142052004,한라대,나,신소재화학공학과
142052008,한라대,나,토목공학과
142052009,한라대,나,ICT융합공학부
142052010,한라대,나,빅데이터사이언스학과
142052011,한라대,나,소방방재학과
142061001,한림대,가,중국학과
142061003,한림대,다,글로벌융합대학-글로벌학부
